UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power,Power_norm,Tool_wear_norm,Type_encoded
828,296.5,307.3,1501,42.1,162,0,0,0,0,0,0,10.800000000000011,63192.1,0.6320448807966361,0.6403162055335968,0
829,296.5,307.3,1566,37.2,164,0,0,0,0,0,0,10.800000000000011,58255.200000000004,0.5826662025757048,0.6482213438735178,0
830,296.5,307.3,1579,34.5,166,0,0,0,0,0,0,10.800000000000011,54475.5,0.5448617929114106,0.6561264822134387,0
831,296.6,307.4,1631,35.0,168,0,0,0,0,0,0,10.799999999999955,57085.0,0.5709619085340726,0.6640316205533597,0
832,296.6,307.4,1544,42.3,170,0,0,0,0,0,0,10.799999999999955,65311.2,0.6532400350468691,0.6719367588932806,1
833,296.6,307.4,1521,38.6,173,0,0,0,0,0,0,10.799999999999955,58710.6,0.5872210953346856,0.6837944664031621,0
834,296.6,307.4,1616,28.0,175,0,0,0,0,0,0,10.799999999999955,45248.0,0.4525687034658793,0.691699604743083,0
835,296.6,307.4,1333,50.2,177,0,0,0,0,0,0,10.799999999999955,66916.6,0.6692971822477205,0.6996047430830039,2
836,296.7,307.4,1533,32.5,182,0,0,0,0,0,0,10.699999999999989,49822.5,0.4983226712435637,0.7193675889328063,1
837,296.6,307.4,1368,45.1,185,0,0,0,0,0,0,10.799999999999955,61696.8,0.6170889494340891,0.7312252964426877,0
838,296.6,307.4,1465,47.8,187,0,0,0,0,0,0,10.799999999999955,70027.0,0.700407279826846,0.7391304347826086,0
839,296.6,307.4,1406,41.5,189,0,0,0,0,0,0,10.799999999999955,58349.0,0.5836043864597461,0.7470355731225297,2
840,296.5,307.4,1565,43.5,194,0,0,0,0,0,0,10.899999999999977,68077.5,0.6809084580577792,0.766798418972332,1
841,296.6,307.5,1582,37.9,197,0,0,0,0,0,0,10.899999999999977,59957.799999999996,0.5996955403259038,0.7786561264822134,0
842,296.6,307.5,1439,45.5,199,0,0,0,0,0,0,10.899999999999977,65474.5,0.6548733551776148,0.7865612648221344,0
843,296.6,307.5,1566,35.0,201,0,0,0,0,0,0,10.899999999999977,54810.0,0.5482074486599373,0.7944664031620553,1
844,296.6,307.5,1485,42.7,204,0,0,0,0,0,0,10.899999999999977,63409.50000000001,0.634219306984169,0.8063241106719368,0
845,296.5,307.5,1566,35.1,206,0,0,0,0,0,0,11.0,54966.600000000006,0.5497737556561086,0.8142292490118577,0
846,296.3,307.3,1439,41.5,208,0,0,0,0,0,0,11.0,59718.5,0.5973020712059564,0.8221343873517787,0
847,296.4,307.4,1416,50.0,210,0,0,0,0,0,0,11.0,70800.0,0.7081387952038599,0.8300395256916996,1
848,296.4,307.4,2833,5.6,213,1,0,0,1,0,0,11.0,15864.8,0.15867910110381633,0.841897233201581,0
849,296.3,307.4,1465,47.1,215,0,0,0,0,0,0,11.099999999999966,69001.5,0.6901502694528127,0.849802371541502,0
850,296.4,307.4,1586,35.5,0,0,0,0,0,0,0,11.0,56303.0,0.5631403755136006,0.0,2
851,296.3,307.3,1567,31.4,5,0,0,0,0,0,0,11.0,49203.799999999996,0.4921344583538373,0.019762845849802372,0
852,296.2,307.2,1389,48.6,7,0,0,0,0,0,0,11.0,67505.40000000001,0.6751863365219584,0.02766798418972332,1
853,296.3,307.3,1368,49.5,10,0,0,0,0,0,0,11.0,67716.0,0.6772927493788782,0.039525691699604744,1
854,296.3,307.3,1444,49.0,13,0,0,0,0,0,0,11.0,70756.0,0.7076987089469535,0.05138339920948617,0
855,296.3,307.3,1498,41.6,15,0,0,0,0,0,0,11.0,62316.8,0.6232901648723149,0.05928853754940711,1
856,296.1,307.2,1615,30.8,18,0,0,0,0,0,0,11.099999999999966,49742.0,0.49751751343263273,0.07114624505928854,0
857,296.1,307.1,1898,22.7,20,0,0,0,0,0,0,11.0,43084.6,0.4309304623706246,0.07905138339920949,0
858,296.1,307.1,1350,53.3,22,0,0,0,0,0,0,11.0,71955.0,0.7196910594476517,0.08695652173913043,1
859,296.2,307.0,1516,37.6,25,0,0,0,0,0,0,10.800000000000011,57001.6,0.5701277450380274,0.09881422924901186,1
860,296.2,307.0,1542,40.6,28,0,0,0,0,0,0,10.800000000000011,62605.200000000004,0.6261747302471284,0.11067193675889328,2
861,296.1,306.9,1541,32.6,33,0,0,0,0,0,0,10.799999999999955,50236.600000000006,0.5024644830386756,0.13043478260869565,2
862,296.1,306.9,1951,23.3,38,0,0,0,0,0,0,10.799999999999955,45458.3,0.45467211573468397,0.15019762845849802,1
863,296.1,306.8,1645,31.0,41,0,0,0,0,0,0,10.699999999999989,50995.0,0.5100499697940796,0.16205533596837945,2
864,296.0,306.7,1416,44.2,46,0,0,0,0,0,0,10.699999999999989,62587.200000000004,0.6259946949602122,0.18181818181818182,0
865,296.0,306.7,2044,22.3,48,0,0,0,0,0,0,10.699999999999989,45581.200000000004,0.45590135666590653,0.18972332015810275,1
866,295.9,306.6,1414,50.2,51,0,0,0,0,0,0,10.700000000000045,70982.8,0.7099671535620982,0.2015810276679842,0
867,295.9,306.6,1678,26.7,53,0,0,0,0,0,0,10.700000000000045,44802.6,0.44811383031074087,0.20948616600790515,0
868,295.9,306.5,1594,33.2,55,0,0,0,0,0,0,10.600000000000023,52920.8,0.5293117451020399,0.21739130434782608,2
869,295.8,306.5,1514,37.7,60,0,0,0,0,0,0,10.699999999999989,57077.8,0.5708898944193062,0.23715415019762845,1
870,295.8,306.5,1358,49.2,63,0,0,0,0,0,0,10.699999999999989,66813.6,0.6682669803281444,0.2490118577075099,0
871,295.8,306.4,1325,56.2,65,0,0,0,0,0,0,10.599999999999966,74465.0,0.7447959800120822,0.25691699604743085,0
872,295.8,306.4,1339,53.2,67,0,0,0,0,0,0,10.599999999999966,71234.8,0.7124876475789255,0.2648221343873518,0
873,295.8,306.4,1335,51.7,69,0,0,0,0,0,0,10.599999999999966,69019.5,0.6903303047397289,0.2727272727272727,1
874,295.9,306.4,1892,21.7,72,0,0,0,0,0,0,10.5,41056.4,0.41064448631931855,0.2845849802371542,0
875,295.9,306.4,1575,28.5,74,0,0,0,0,0,0,10.5,44887.5,0.44896299674736245,0.2924901185770751,0
876,295.8,306.3,1444,45.5,76,0,0,0,0,0,0,10.5,65702.0,0.6571488011650283,0.30039525691699603,1
877,295.7,306.3,1915,22.4,79,0,0,0,0,0,0,10.600000000000023,42896.0,0.4290440926421578,0.31225296442687744,0
878,295.6,306.2,1584,33.6,81,0,0,0,0,0,0,10.599999999999966,53222.4,0.5323283363539253,0.3201581027667984,1
879,295.7,306.3,1685,34.9,84,0,0,0,0,0,0,10.600000000000023,58806.5,0.5881802833355337,0.33201581027667987,1
880,295.8,306.3,1337,54.6,87,0,0,0,0,0,0,10.5,73000.2,0.7301451084412544,0.3438735177865613,0
881,295.8,306.3,1235,76.2,89,1,0,0,1,0,0,10.5,94107.0,0.9412544858792322,0.35177865612648224,1
882,295.7,306.2,1464,46.2,92,0,0,0,0,0,0,10.5,67636.8,0.6765005941164468,0.36363636363636365,0
883,295.7,306.2,1739,25.9,94,0,0,0,0,0,0,10.5,45040.1,0.4504892959019967,0.3715415019762846,1
884,295.7,306.3,1490,34.3,97,0,0,0,0,0,0,10.600000000000023,51106.99999999999,0.5111701893571139,0.383399209486166,0
885,295.8,306.4,1356,48.0,99,0,0,0,0,0,0,10.599999999999966,65088.0,0.6510075974891079,0.391304347826087,0
886,295.7,306.2,1397,52.0,101,0,0,0,0,0,0,10.5,72644.0,0.7265824101523898,0.39920948616600793,0
887,295.7,306.2,1458,40.6,103,0,0,0,0,0,0,10.5,59194.8,0.5920640445527323,0.40711462450592883,0
888,295.7,306.2,2161,16.5,105,0,0,0,0,0,0,10.5,35656.5,0.3566349004404863,0.4150197628458498,2
889,295.6,306.1,1651,28.1,110,0,0,0,0,0,0,10.5,46393.100000000006,0.46402194830186716,0.43478260869565216,1
890,295.6,306.1,1389,46.2,113,0,0,0,0,0,0,10.5,64171.8,0.6418438013850715,0.44664031620553357,0
891,295.6,306.0,1370,52.4,115,0,0,0,0,0,0,10.399999999999977,71788.0,0.7180207320634844,0.45454545454545453,0
892,295.7,306.1,1408,47.9,117,0,0,0,0,0,0,10.400000000000034,67443.2,0.6745642145860588,0.4624505928853755,0
893,295.7,306.1,1343,54.4,119,0,0,0,0,0,0,10.400000000000034,73059.2,0.7307352241039243,0.47035573122529645,0
894,295.7,306.2,1423,42.5,121,0,0,0,0,0,0,10.5,60477.5,0.6048935591375909,0.4782608695652174,1
895,295.6,306.2,1426,48.6,124,0,0,0,0,0,0,10.599999999999966,69303.6,0.6931718616848902,0.4901185770750988,0
896,295.6,306.2,1435,51.6,126,0,0,0,0,0,0,10.599999999999966,74046.0,0.7406051586110877,0.4980237154150198,1
897,295.5,306.1,1573,35.1,129,0,0,0,0,0,0,10.600000000000023,55212.3,0.5522312373225152,0.5098814229249012,0
898,295.6,306.2,1612,31.2,131,0,0,0,0,0,0,10.599999999999966,50294.4,0.5030425963488844,0.5177865612648221,0
899,295.6,306.2,1446,49.9,133,0,0,0,0,0,0,10.599999999999966,72155.4,0.7216954523086524,0.525691699604743,0
900,295.6,306.2,1329,55.3,135,0,0,0,0,0,0,10.599999999999966,73493.7,0.7350810758908746,0.5335968379446641,2
901,295.6,306.2,1569,35.1,140,0,0,0,0,0,0,10.599999999999966,55071.9,0.5508269620845685,0.5533596837944664,0
902,295.6,306.1,1256,62.3,142,0,0,0,0,0,0,10.5,78248.8,0.7826413977139519,0.5612648221343873,2
903,295.6,306.1,1383,48.7,147,0,0,0,0,0,0,10.5,67352.1,0.673653035995055,0.5810276679841897,0
904,295.7,306.2,2270,14.6,149,1,0,0,1,0,0,10.5,33142.0,0.3314849710543266,0.5889328063241107,0
905,295.7,306.2,1458,49.8,151,0,0,0,0,0,0,10.5,72608.4,0.7262263403627109,0.5968379446640316,2
906,295.6,306.1,1474,41.2,156,0,0,0,0,0,0,10.5,60728.8,0.6074070517821493,0.616600790513834,0
907,295.6,306.1,1462,49.2,158,0,0,0,0,0,0,10.5,71930.40000000001,0.7194450112221996,0.6245059288537549,1
908,295.6,306.1,1669,29.0,161,0,0,0,0,0,0,10.5,48401.0,0.4841048845573732,0.6363636363636364,1
909,295.5,306.1,1822,24.3,164,0,0,0,0,0,0,10.600000000000023,44274.6,0.4428327952278646,0.6482213438735178,1
910,295.5,306.0,1456,39.2,167,0,0,0,0,0,0,10.5,57075.200000000004,0.5708638893223071,0.6600790513833992,0
911,295.5,306.0,1546,35.9,169,0,0,0,0,0,0,10.5,55501.399999999994,0.5551228040695976,0.6679841897233202,0
912,295.6,306.1,1490,42.7,171,0,0,0,0,0,0,10.5,63623.00000000001,0.6363547255262032,0.6758893280632411,1
913,295.6,306.0,1569,40.4,174,0,0,0,0,0,0,10.399999999999977,63387.6,0.634000264051754,0.6877470355731226,0
914,295.5,306.0,1621,29.5,176,0,0,0,0,0,0,10.5,47819.5,0.4782887445939404,0.6956521739130435,0
915,295.4,305.9,1518,40.6,178,0,0,0,0,0,0,10.5,61630.8,0.6164288200487296,0.7035573122529645,1
916,295.4,305.8,1526,38.2,181,0,0,0,0,0,0,10.400000000000034,58293.200000000004,0.5830462770703058,0.7154150197628458,1
917,295.3,305.8,1589,36.2,184,0,0,0,0,0,0,10.5,57521.8,0.5753307648299066,0.7272727272727273,1
918,295.3,305.7,1475,51.0,187,0,0,0,0,0,0,10.399999999999977,75225.0,0.7523974699041012,0.7391304347826086,0
919,295.3,305.7,1473,38.5,189,0,0,0,0,0,0,10.399999999999977,56710.5,0.5672161743701765,0.7470355731225297,1
920,295.4,305.8,1407,50.7,192,0,0,0,0,0,0,10.400000000000034,71334.90000000001,0.7134888438133874,0.758893280632411,0
921,295.5,305.9,1518,44.1,194,0,0,0,0,0,0,10.399999999999977,66943.8,0.6695692355701717,0.766798418972332,1
922,295.5,305.9,1593,37.2,197,0,0,0,0,0,0,10.399999999999977,59259.600000000006,0.5927121715856308,0.7786561264822134,2
923,295.5,305.9,1380,52.4,202,0,0,0,0,0,0,10.399999999999977,72312.0,0.7232617593048237,0.7984189723320159,1
924,295.5,306.0,1423,45.3,205,0,0,0,0,0,0,10.5,64461.899999999994,0.6447453700925381,0.8102766798418972,1
925,295.5,306.0,1800,27.6,208,0,0,0,0,0,0,10.5,49680.0,0.49689739188881016,0.8221343873517787,0
926,295.6,306.1,1623,30.9,210,0,0,0,0,0,0,10.5,50150.7,0.5016053146416697,0.8300395256916996,2
927,295.6,306.1,1372,55.6,215,1,0,0,0,1,0,10.5,76283.2,0.7629815443826989,0.849802371541502,0
928,295.6,306.0,1396,52.4,0,0,0,0,0,0,0,10.399999999999977,73150.4,0.7316474028909665,0.0,2
929,295.6,306.0,1949,21.9,5,0,0,0,0,0,0,10.399999999999977,42683.1,0.4269146752763541,0.019762845849802372,0
930,295.6,306.0,1419,51.1,7,0,0,0,0,0,0,10.399999999999977,72510.90000000001,0.7252511492252481,0.02766798418972332,0
931,295.5,305.9,1453,47.3,9,0,0,0,0,0,0,10.399999999999977,68726.9,0.6874037311313016,0.03557312252964427,1
932,295.5,305.9,1542,36.2,12,0,0,0,0,0,0,10.399999999999977,55820.4,0.5583134294321687,0.04743083003952569,0
933,295.6,306.0,1363,50.0,14,0,0,0,0,0,0,10.399999999999977,68150.0,0.6816336001856363,0.05533596837944664,0
934,295.5,306.0,1597,37.2,16,0,0,0,0,0,0,10.5,59408.4,0.594200463290805,0.06324110671936758,0
935,295.5,306.0,1326,50.8,18,0,0,0,0,0,0,10.5,67360.8,0.6737400530503979,0.07114624505928854,1
936,295.5,306.0,1641,36.6,21,0,0,0,0,0,0,10.5,60060.600000000006,0.6007237418534033,0.08300395256916997,1
937,295.6,306.1,1418,46.2,24,0,0,0,0,0,0,10.5,65511.600000000006,0.65524442790787,0.09486166007905138,1
938,295.6,306.2,1263,61.8,27,0,0,0,0,0,0,10.599999999999966,78053.4,0.7806870146548722,0.1067193675889328,0
939,295.6,306.2,1823,25.8,29,0,0,0,0,0,0,10.599999999999966,47033.4,0.470426203535893,0.11462450592885376,0
940,295.5,306.1,1488,40.7,31,0,0,0,0,0,0,10.600000000000023,60561.600000000006,0.6057347240059051,0.1225296442687747,0
941,295.6,306.2,1443,48.9,33,0,0,0,0,0,0,10.599999999999966,70562.7,0.7057653300046808,0.13043478260869565,0
942,295.6,306.2,1650,28.2,35,0,0,0,0,0,0,10.599999999999966,46530.0,0.46539121667846894,0.1383399209486166,0
943,295.7,306.3,1462,44.3,37,0,0,0,0,0,0,10.600000000000023,64766.6,0.6477929674216145,0.14624505928853754,1
944,295.6,306.2,1477,45.0,40,0,0,0,0,0,0,10.599999999999966,66465.0,0.6647802969381998,0.15810276679841898,1
945,295.7,306.3,1712,28.5,43,0,0,0,0,0,0,10.600000000000023,48792.0,0.4880156510676092,0.16996047430830039,1
946,295.7,306.3,1347,50.4,46,0,0,0,0,0,0,10.600000000000023,67888.8,0.6790210881332741,0.18181818181818182,1
947,295.6,306.2,1287,54.8,49,0,0,0,0,0,0,10.599999999999966,70527.59999999999,0.7054142611951941,0.19367588932806323,0
948,295.6,306.2,1428,44.5,51,0,0,0,0,0,0,10.599999999999966,63546.0,0.635584574576617,0.2015810276679842,0
949,295.6,306.3,1426,45.5,53,0,0,0,0,0,0,10.699999999999989,64883.0,0.6489571956103396,0.20948616600790515,1
950,295.6,306.3,1636,32.7,56,0,0,0,0,0,0,10.699999999999989,53497.200000000004,0.5350768750675132,0.22134387351778656,0
951,295.6,306.2,1424,42.5,58,0,0,0,0,0,0,10.599999999999966,60520.0,0.6053186424539209,0.22924901185770752,0
952,295.6,306.3,1509,35.8,60,0,0,0,0,0,0,10.699999999999989,54022.2,0.5403279042692367,0.23715415019762845,2
953,295.5,306.2,1448,48.9,65,0,0,0,0,0,0,10.699999999999989,70807.2,0.7082108093186263,0.25691699604743085,0
954,295.5,306.1,1650,32.8,67,0,0,0,0,0,0,10.600000000000023,54119.99999999999,0.5413060959948148,0.2648221343873518,0
955,295.6,306.2,1414,42.5,69,0,0,0,0,0,0,10.599999999999966,60095.0,0.6010678092906209,0.2727272727272727,2
956,295.6,306.3,1911,20.9,74,0,0,0,0,0,0,10.699999999999989,39939.899999999994,0.39947729755031974,0.2924901185770751,0
957,295.6,306.2,1632,32.2,76,0,0,0,0,0,0,10.599999999999966,52550.4,0.5256070189757193,0.30039525691699603,2
958,295.7,306.4,1387,40.1,81,0,0,0,0,0,0,10.699999999999989,55618.700000000004,0.5562960340226685,0.3201581027667984,1
959,295.8,306.4,1399,47.6,84,0,0,0,0,0,0,10.599999999999966,66592.40000000001,0.6660545466911515,0.33201581027667987,0
960,295.8,306.5,1505,35.2,86,0,0,0,0,0,0,10.699999999999989,52976.00000000001,0.5298638533152498,0.33992094861660077,0
961,295.8,306.5,1534,37.9,88,0,0,0,0,0,0,10.699999999999989,58138.6,0.5814999739949029,0.34782608695652173,0
962,295.8,306.5,1493,40.5,90,0,0,0,0,0,0,10.699999999999989,60466.5,0.6047835375733643,0.3557312252964427,0
963,295.8,306.6,1480,43.2,92,0,0,0,0,0,0,10.800000000000011,63936.00000000001,0.6394853391264688,0.36363636363636365,1
964,295.8,306.6,1621,31.6,95,0,0,0,0,0,0,10.800000000000011,51223.600000000006,0.5123364179379158,0.37549407114624506,0
965,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,10.800000000000011,45509.4,0.4551832159103184,0.383399209486166,0
966,295.8,306.6,1508,46.5,99,0,0,0,0,0,0,10.800000000000011,70122.0,0.7013574660633484,0.391304347826087,0
967,295.8,306.5,1641,32.2,101,0,0,0,0,0,0,10.699999999999989,52840.200000000004,0.5285055870950707,0.39920948616600793,1
968,295.9,306.6,1532,38.6,104,0,0,0,0,0,0,10.700000000000045,59135.200000000004,0.5914679277138319,0.41106719367588934,1
969,295.9,306.7,1547,40.9,107,0,0,0,0,0,0,10.800000000000011,63272.299999999996,0.6328470380194517,0.42292490118577075,0
970,295.9,306.6,1412,41.0,109,0,0,0,0,0,0,10.700000000000045,57892.0,0.5790334905641505,0.4308300395256917,0
971,295.8,306.5,1568,35.1,111,0,0,0,0,0,0,10.699999999999989,55036.8,0.550475893275082,0.43873517786561267,0
972,295.9,306.6,1557,41.1,113,0,0,0,0,0,0,10.700000000000045,63992.700000000004,0.6400524502802549,0.44664031620553357,0
973,295.8,306.6,1644,35.2,115,0,0,0,0,0,0,10.800000000000011,57868.8,0.5788014450832363,0.45454545454545453,0
974,295.9,306.6,1679,30.4,117,0,0,0,0,0,0,10.700000000000045,51041.6,0.510516061147985,0.4624505928853755,0
975,296.0,306.6,1511,35.2,119,0,0,0,0,0,0,10.600000000000023,53187.200000000004,0.5319762673484003,0.47035573122529645,0
976,296.0,306.6,1628,36.8,121,0,0,0,0,0,0,10.600000000000023,59910.399999999994,0.599221447403691,0.4782608695652174,1
977,296.0,306.6,1392,51.3,124,0,0,0,0,0,0,10.600000000000023,71409.59999999999,0.7142359902540897,0.4901185770750988,1
978,296.0,306.7,1917,21.0,127,0,0,0,0,0,0,10.699999999999989,40257.0,0.40264891918816087,0.5019762845849802,0
979,296.2,306.8,1526,42.3,129,0,0,0,0,0,0,10.600000000000023,64549.799999999996,0.6456245424103123,0.5098814229249012,1
980,296.2,306.8,1389,53.3,132,0,0,0,0,0,0,10.600000000000023,74033.7,0.7404821344983615,0.5217391304347826,0
981,296.1,306.7,1409,42.8,134,0,0,0,0,0,0,10.599999999999966,60305.2,0.6031702213633872,0.5296442687747036,0
982,296.2,306.8,1655,31.1,136,0,0,0,0,0,0,10.600000000000023,51470.5,0.5148059019567834,0.5375494071146245,0
983,296.2,306.9,1516,39.1,138,0,0,0,0,0,0,10.699999999999989,59275.6,0.5928722029517784,0.5454545454545454,0
984,296.2,306.9,1526,34.9,140,0,0,0,0,0,0,10.699999999999989,53257.4,0.5326784049673736,0.5533596837944664,0
985,296.3,307.1,1419,48.6,142,0,0,0,0,0,0,10.800000000000011,68963.40000000001,0.6897691947621735,0.5612648221343873,0
986,296.4,307.2,1748,25.3,144,0,0,0,0,0,0,10.800000000000011,44224.4,0.44233069681657605,0.5691699604743083,0
987,296.4,307.1,1638,32.5,146,0,0,0,0,0,0,10.700000000000045,53235.0,0.5324543610547667,0.5770750988142292,2
988,296.3,307.1,1534,33.8,151,0,0,0,0,0,0,10.800000000000011,51849.2,0.5185936443542933,0.5968379446640316,1
989,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,10.800000000000011,45946.6,0.45955607299030604,0.6086956521739131,2
990,296.2,307.0,2119,18.3,159,0,0,0,0,0,0,10.800000000000011,38777.700000000004,0.38785301919176157,0.6284584980237155,1
991,296.2,307.0,1414,48.3,162,0,0,0,0,0,0,10.800000000000011,68296.2,0.6830958867938115,0.6403162055335968,0
992,296.1,307.0,1523,42.0,164,0,0,0,0,0,0,10.899999999999977,63966.0,0.6397853979379958,0.6482213438735178,1
993,296.1,307.1,1651,35.7,167,0,0,0,0,0,0,11.0,58940.700000000004,0.5895225464190982,0.6600790513833992,0
994,296.1,307.1,1485,36.0,169,0,0,0,0,0,0,11.0,53460.0,0.5347048021412196,0.6679841897233202,1
995,296.2,307.2,1168,63.4,172,0,0,0,0,0,0,11.0,74051.2,0.7406571688050857,0.6798418972332015,1
996,296.3,307.3,1566,35.8,175,0,0,0,0,0,0,11.0,56062.799999999996,0.5607379046293073,0.691699604743083,0
997,296.3,307.2,1286,51.1,177,0,0,0,0,0,0,10.899999999999977,65714.6,0.6572748258658697,0.6996047430830039,1
998,296.3,307.2,1446,45.9,180,0,0,0,0,0,0,10.899999999999977,66371.4,0.6638441134462354,0.7114624505928854,1
999,296.4,307.2,2071,19.4,183,0,0,0,0,0,0,10.800000000000011,40177.399999999994,0.40185276314157564,0.7233201581027668,1
1000,296.3,307.1,1560,33.2,186,0,0,0,0,0,0,10.800000000000011,51792.00000000001,0.5180215322203152,0.7351778656126482,0
1001,296.3,307.1,1654,29.6,188,0,0,0,0,0,0,10.800000000000011,48958.4,0.48967997727554596,0.7430830039525692,0
1002,296.3,307.1,1662,32.9,190,0,0,0,0,0,0,10.800000000000011,54679.799999999996,0.5469051934179098,0.7509881422924901,0
1003,296.3,307.2,1646,35.0,192,0,0,0,0,0,0,10.899999999999977,57610.0,0.5762129377357962,0.758893280632411,0
1004,296.2,307.1,1444,46.7,194,0,0,0,0,0,0,10.900000000000034,67434.8,0.6744801981188313,0.766798418972332,0
1005,296.3,307.2,1424,42.0,196,0,0,0,0,0,0,10.899999999999977,59808.0,0.5981972466603453,0.7747035573122529,2
1006,296.2,307.2,1382,52.0,201,0,0,0,0,0,0,11.0,71864.0,0.7187808810526862,0.7944664031620553,0
1007,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,10.900000000000034,75454.2,0.7546899192241678,0.8023715415019763,0
1008,296.2,307.2,1633,31.1,0,0,0,0,0,0,0,11.0,50786.3,0.5079625606618897,0.0,1
1009,296.2,307.1,1441,41.7,3,0,0,0,0,0,0,10.900000000000034,60089.700000000004,0.6010147989005845,0.011857707509881422,0
1010,296.2,307.2,1385,44.0,5,0,0,0,0,0,0,11.0,60940.0,0.6095194658152997,0.019762845849802372,1
1011,296.2,307.2,1552,34.8,8,0,0,0,0,0,0,11.0,54009.6,0.5402018795683954,0.03162055335968379,1
1012,296.2,307.3,1451,42.8,11,0,0,0,0,0,0,11.100000000000023,62102.799999999996,0.6211497453500885,0.043478260869565216,1
1013,296.1,307.1,1433,38.5,14,0,0,0,0,0,0,11.0,55170.5,0.5518131553784541,0.05533596837944664,1
1014,296.1,307.2,1619,29.7,17,0,0,0,0,0,0,11.099999999999966,48084.299999999996,0.48093726370368584,0.06719367588932806,1
1015,296.2,307.2,1445,41.8,20,0,0,0,0,0,0,11.0,60400.99999999999,0.6041284091681969,0.07905138339920949,0
1016,296.2,307.2,1356,43.6,22,0,0,0,0,0,0,11.0,59121.6,0.5913319010526062,0.08695652173913043,0
1017,296.3,307.2,1319,68.3,24,1,0,0,1,0,0,10.899999999999977,90087.7,0.9010536065068753,0.09486166007905138,1
1018,296.3,307.2,1637,31.6,27,0,0,0,0,0,0,10.899999999999977,51729.200000000004,0.5173934091081852,0.1067193675889328,0
1019,296.3,307.2,1291,58.6,29,0,0,0,0,0,0,10.899999999999977,75652.6,0.7566743081644002,0.11462450592885376,0
1020,296.3,307.3,1398,52.7,31,0,0,0,0,0,0,11.0,73674.6,0.7368904305243827,0.1225296442687747,0
1021,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,11.0,79164.40000000001,0.7917991926417578,0.13043478260869565,0
1022,296.3,307.2,1454,42.5,35,0,0,0,0,0,0,10.899999999999977,61795.0,0.618071141943821,0.1383399209486166,1
1023,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,11.0,55297.5,0.553083404347252,0.15019762845849802,0
1024,296.2,307.3,1881,24.3,40,0,0,0,0,0,0,11.100000000000023,45708.3,0.4571726058307428,0.15810276679841898,0
